province,language,liberal_favour,conservative_favour,ndp_favour,bloc_favour,green_favour,people_favour,vote_choice,cps19_ResponseId
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_10Tmx9EoUkbdymU
British Columbia,Neither English nor French,49.22950819672131,48.85245901639344,49.032786885245905,20.327868852459016,49.0655737704918,27.934426229508198,1,R_BLFeQdsWPYbkZJT
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,1,R_6VHODlwXTToavm1
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,1,R_2yrS1uaNEsF7DFH
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_28G45nSbx7FdAfm
Quebec,Neither English nor French,63.212765957446805,44.02127659574468,46.723404255319146,25.170212765957448,42.723404255319146,26.4468085106383,0,R_Z9prRSfeMV7nSkp
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_11Y2GKu0m1dxhtE
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_2WDtzhifiRDjYnq
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,0,R_1KqMp4UZMul0ROK
Nova Scoita,English,56.082191780821915,35.71232876712329,49.28082191780822,14.979452054794521,52.363013698630134,21.397260273972602,2,R_1mfqvMDGtNidRaD
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,4,R_eDupAsHsRJIflFT
Quebec,French,48.576628352490424,34.23946360153257,51.7911877394636,55.54214559386973,44.969348659003835,19.113026819923373,3,R_2rYJqjG2xSoqBev
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_1pm2EWHmx4B3eVM
Quebec,English_and_French,60.47486033519553,32.55865921787709,59.02793296089386,33.30167597765363,52.167597765363126,20.547486033519554,3,R_2y75w7WskCkFEWh
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_snc7N8XQLSQj5Qd
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,0,R_1QsIx4WXryl315M
Saskatchewan,English,32.89071038251366,60.53551912568306,46.48087431693989,12.775956284153006,39.95628415300546,26.939890710382514,1,R_1Kr7UFxwgIAfwWV
Nova Scoita,English_and_French,72.21428571428571,21.857142857142858,50.5,19.571428571428573,58,13.857142857142858,4,R_2fHVwOTZfDMDjvn
Alberta,English_and_French,41.90909090909091,53.07272727272727,43.14545454545455,12.145454545454545,39.472727272727276,33.38181818181818,1,R_RE6wEJ4DnLXuBI5
Quebec,French,48.576628352490424,34.23946360153257,51.7911877394636,55.54214559386973,44.969348659003835,19.113026819923373,2,R_3G1WdedpF7QkNLd
Quebec,French,48.576628352490424,34.23946360153257,51.7911877394636,55.54214559386973,44.969348659003835,19.113026819923373,3,R_2P0toYO04v5chve
Nova Scoita,English,56.082191780821915,35.71232876712329,49.28082191780822,14.979452054794521,52.363013698630134,21.397260273972602,0,R_1mRCDvMibqF7b7l
Newfoundland and Labrador,English,59.19101123595506,41.741573033707866,51.337078651685395,14.617977528089888,42.73033707865169,21.617977528089888,2,R_3svSo3xhGAZdw74
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,0,R_qCs5hIxqWIBmw13
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_2fdny1v4nQEvvuX
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_2frhlqZsNHwnlGY
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_ykChbwdTxq4BXsl
Ontario,English_and_French,55.97569444444444,38.579861111111114,52,18.51388888888889,50.451388888888886,21.944444444444443,2,R_5bXz55OBJkjaPXH
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_2vZaHj6eTyxUU4j
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_8k3Bf16B9kUhoEp
Quebec,French,48.576628352490424,34.23946360153257,51.7911877394636,55.54214559386973,44.969348659003835,19.113026819923373,0,R_tQkhoqUrfGtvrS9
Maintoba,English,44.78378378378378,48.653153153153156,49.3963963963964,13.288288288288289,44.153153153153156,20.68018018018018,0,R_12gPLyMM4L3M6Oi
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_V2QdVv5Tb1DYv4Z
Quebec,English_and_French,60.47486033519553,32.55865921787709,59.02793296089386,33.30167597765363,52.167597765363126,20.547486033519554,4,R_3lzylku6FMTfyCp
British Columbia,Neither English nor French,49.22950819672131,48.85245901639344,49.032786885245905,20.327868852459016,49.0655737704918,27.934426229508198,1,R_1MMRzMZoxppuBg3
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,4,R_1jMWoeKJIYGQe67
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,2,R_1LBA4fmXmAE5jZj
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_1H5L4kjyQI5hLV2
Quebec,French,48.576628352490424,34.23946360153257,51.7911877394636,55.54214559386973,44.969348659003835,19.113026819923373,0,R_1P7gf1KXeqOUOhE
Maintoba,English,44.78378378378378,48.653153153153156,49.3963963963964,13.288288288288289,44.153153153153156,20.68018018018018,0,R_10Adr5g6MfrPFVG
Quebec,English_and_French,60.47486033519553,32.55865921787709,59.02793296089386,33.30167597765363,52.167597765363126,20.547486033519554,0,R_2uqbr8wyCMsTjds
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_2DT5xSQSDjqN1bp
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_DGNfCjEJia0AS3L
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_DOSQTQxYfaCv0TD
Quebec,French,48.576628352490424,34.23946360153257,51.7911877394636,55.54214559386973,44.969348659003835,19.113026819923373,1,R_1r2M8epNNenKp5F
Quebec,French,48.576628352490424,34.23946360153257,51.7911877394636,55.54214559386973,44.969348659003835,19.113026819923373,0,R_R9vo75GopFBsZsl
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,1,R_2YJsZmpafVcFbeb
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,0,R_V4KFIayiMMbofC1
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_3Hn868YBLre93F7
Maintoba,English,44.78378378378378,48.653153153153156,49.3963963963964,13.288288288288289,44.153153153153156,20.68018018018018,4,R_2zu2me9SfYDMLt3
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_06Yu7w2dwASlWEh
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_3dXpXDoBCGEygO6
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,4,R_ZsFPRzrGhirT3Tb
Quebec,French,48.576628352490424,34.23946360153257,51.7911877394636,55.54214559386973,44.969348659003835,19.113026819923373,0,R_2P4EysGZ8QChO8a
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,1,R_277Q7mVBm15iTR6
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_2bGVKx5BF3fQVwJ
Quebec,English_and_French,60.47486033519553,32.55865921787709,59.02793296089386,33.30167597765363,52.167597765363126,20.547486033519554,0,R_2B9Rf92vtPcdsMR
Saskatchewan,English,32.89071038251366,60.53551912568306,46.48087431693989,12.775956284153006,39.95628415300546,26.939890710382514,1,R_3LhyObxRfmtXe3U
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,0,R_3RsfH6BFokycm8u
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,2,R_3dFYYiJLHe05Wme
Ontario,Neither English nor French,53.37984496124031,43.42635658914729,48.44961240310077,18.271317829457363,50.55813953488372,23.813953488372093,0,R_2D6XkAgpLOG6wEj
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_W9D1hYs3gZeyrdv
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,1,R_ZIz8FIcqFyrJwiZ
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_2qE0O8r9gi6fflo
Quebec,English,59.65979381443299,44.08247422680412,51.77319587628866,16.15463917525773,49.23711340206186,25.185567010309278,0,R_XZgoRSyodcJQgxP
Ontario,English_and_French,55.97569444444444,38.579861111111114,52,18.51388888888889,50.451388888888886,21.944444444444443,4,R_21B7jytaKXTFueI
Quebec,English,59.65979381443299,44.08247422680412,51.77319587628866,16.15463917525773,49.23711340206186,25.185567010309278,5,R_2R3t3wTHvprktSs
Alberta,English_and_French,41.90909090909091,53.07272727272727,43.14545454545455,12.145454545454545,39.472727272727276,33.38181818181818,1,R_3JsXjMFXVShuFz1
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,2,R_3dJKCdWQ0Y0abur
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_3QJF5LuxFmyMVOj
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,1,R_1i8vnxC9JPJq12S
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,0,R_31hjsLXLkX18BDw
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,0,R_2vY3RqhG1L8qYW1
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,2,R_26kxPvHD3by4aNn
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,1,R_ykjaTvZg717TPKp
Maintoba,English,44.78378378378378,48.653153153153156,49.3963963963964,13.288288288288289,44.153153153153156,20.68018018018018,1,R_1hALnWKPHdoKWS7
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,4,R_2gYuRjbsNCCoJmV
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,0,R_3NWHL8mSDYa28YO
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,0,R_2A08VTNp6TXPxjz
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_1CygZXAuVnoK7pW
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,0,R_2COkudHBOxCkOoE
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,1,R_WrQebvWHvn4eSm5
Ontario,English_and_French,55.97569444444444,38.579861111111114,52,18.51388888888889,50.451388888888886,21.944444444444443,2,R_1i9enys3SLbLKTD
Quebec,French,48.576628352490424,34.23946360153257,51.7911877394636,55.54214559386973,44.969348659003835,19.113026819923373,3,R_BRhhYFWjsgHBCYV
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,4,R_1B2s2MR02NRfOKZ
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_RtBCI3C2OhNDqIp
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_3ffSWcywxjrMfir
Saskatchewan,English,32.89071038251366,60.53551912568306,46.48087431693989,12.775956284153006,39.95628415300546,26.939890710382514,1,R_3iCrHrBHr6S7ITW
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,4,R_6rozEW7MCEtOgut
Ontario,English_and_French,55.97569444444444,38.579861111111114,52,18.51388888888889,50.451388888888886,21.944444444444443,0,R_2RR2PNyVix8ikJV
British Columbia,Neither English nor French,49.22950819672131,48.85245901639344,49.032786885245905,20.327868852459016,49.0655737704918,27.934426229508198,2,R_2ttbXqDBz9jZ6ZH
Quebec,French,48.576628352490424,34.23946360153257,51.7911877394636,55.54214559386973,44.969348659003835,19.113026819923373,0,R_6VSmACWoezWJzDb
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,1,R_3e2grKehSBi3tI5
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,0,R_2tLiwiBX1gpzpvF
Quebec,English_and_French,60.47486033519553,32.55865921787709,59.02793296089386,33.30167597765363,52.167597765363126,20.547486033519554,3,R_1CJkbiHFZtYtxOY
Quebec,French,48.576628352490424,34.23946360153257,51.7911877394636,55.54214559386973,44.969348659003835,19.113026819923373,3,R_3KvzbKEsoRL385Z
Quebec,English,59.65979381443299,44.08247422680412,51.77319587628866,16.15463917525773,49.23711340206186,25.185567010309278,1,R_10oufhuOhD6xmvo
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,2,R_2PbyH8vn5qt0trP
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,1,R_sKUC1wZbOlheh8J
Maintoba,English,44.78378378378378,48.653153153153156,49.3963963963964,13.288288288288289,44.153153153153156,20.68018018018018,1,R_YVVB6myVyF6QRot
Ontario,English_and_French,55.97569444444444,38.579861111111114,52,18.51388888888889,50.451388888888886,21.944444444444443,1,R_3PMm3NfC4Fn5eUS
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,0,R_1KpRt1TxGZOjltu
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,2,R_DGXwG1X5foEvXDX
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,4,R_3DjAfvuQ5t4KOWZ
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,0,R_vDeSoYOb11FTG13
Quebec,English_and_French,60.47486033519553,32.55865921787709,59.02793296089386,33.30167597765363,52.167597765363126,20.547486033519554,1,R_2uCaDQt3Nhht1v2
Ontario,English_and_French,55.97569444444444,38.579861111111114,52,18.51388888888889,50.451388888888886,21.944444444444443,4,R_3iqWGKNJlVNcYI4
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,0,R_d4LNk5oWBHFtEKl
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_2qrdmCTbtAk26Ra
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,4,R_2aPFxQO6XlExWbl
Quebec,French,48.576628352490424,34.23946360153257,51.7911877394636,55.54214559386973,44.969348659003835,19.113026819923373,1,R_8ekbrxCI6xBtWb7
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,2,R_3eeL7GwD8XXdB5l
Quebec,French,48.576628352490424,34.23946360153257,51.7911877394636,55.54214559386973,44.969348659003835,19.113026819923373,1,R_plSUSwgUWTPxeXn
Maintoba,English,44.78378378378378,48.653153153153156,49.3963963963964,13.288288288288289,44.153153153153156,20.68018018018018,1,R_1ruDI7sXYhNfThY
Quebec,French,48.576628352490424,34.23946360153257,51.7911877394636,55.54214559386973,44.969348659003835,19.113026819923373,3,R_3gNq604AwwuHFQg
Saskatchewan,English,32.89071038251366,60.53551912568306,46.48087431693989,12.775956284153006,39.95628415300546,26.939890710382514,1,R_RPFzFiZVWBjfrMZ
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_2f36X5dJmBdPkwr
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,1,R_1lrGqZrkMbhZmyc
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,1,R_DUzTvdMcYTUIfVn
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,4,R_3QLgK7GSHA0lpzI
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,5,R_6Yxu7c0M3b5Qu3v
Quebec,French,48.576628352490424,34.23946360153257,51.7911877394636,55.54214559386973,44.969348659003835,19.113026819923373,4,R_vVSJGhsRqqdd7FL
Ontario,English_and_French,55.97569444444444,38.579861111111114,52,18.51388888888889,50.451388888888886,21.944444444444443,5,R_0HrKGfOkM1XFr2N
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_2Bs5PnI47Anxlix
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,2,R_7Ol910fdtNSYEnf
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,2,R_2OUvIjy07dqewEy
Quebec,Neither English nor French,63.212765957446805,44.02127659574468,46.723404255319146,25.170212765957448,42.723404255319146,26.4468085106383,0,R_2B8qAYeISQR6ke0
Newfoundland and Labrador,English,59.19101123595506,41.741573033707866,51.337078651685395,14.617977528089888,42.73033707865169,21.617977528089888,2,R_12RQtDrNATsTqYz
Saskatchewan,English,32.89071038251366,60.53551912568306,46.48087431693989,12.775956284153006,39.95628415300546,26.939890710382514,2,R_2xVmiP7VHNJWi2F
Nova Scoita,English,56.082191780821915,35.71232876712329,49.28082191780822,14.979452054794521,52.363013698630134,21.397260273972602,0,R_3FRI9OGQLcWFGQR
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,4,R_2ZQZNRte4exVNP4
Nova Scoita,English,56.082191780821915,35.71232876712329,49.28082191780822,14.979452054794521,52.363013698630134,21.397260273972602,2,R_3Oqr2907NquJR5R
Quebec,English_and_French,60.47486033519553,32.55865921787709,59.02793296089386,33.30167597765363,52.167597765363126,20.547486033519554,2,R_3pcoKAppzbhgjo6
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_vOJjvDVAeu9Qgmt
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,0,R_cMbMgfHteMQmB57
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,1,R_UKKxnsLtHgPGaFH
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,0,R_3qmFpLL0tv74S7D
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,2,R_3KHM1HusZxddiwX
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,2,R_2ZQTd2pMef3u4V5
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_1nZoiayL97s9pXw
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,0,R_2TS0Iq5kpOObqQs
Alberta,English_and_French,41.90909090909091,53.07272727272727,43.14545454545455,12.145454545454545,39.472727272727276,33.38181818181818,1,R_a63MJl724h36aGJ
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_1pX8QYCXNdwCgH0
Quebec,English,59.65979381443299,44.08247422680412,51.77319587628866,16.15463917525773,49.23711340206186,25.185567010309278,1,R_2aza2JEmJOMa7Cd
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_2zU7RjjWMhUUjFP
Ontario,Neither English nor French,53.37984496124031,43.42635658914729,48.44961240310077,18.271317829457363,50.55813953488372,23.813953488372093,1,R_8rc67DpwZBnQ6EF
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_ewXkh0NXZiJoWwF
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,2,R_1pKk7LSNrJEfPqk
Quebec,French,48.576628352490424,34.23946360153257,51.7911877394636,55.54214559386973,44.969348659003835,19.113026819923373,1,R_2QWfHTowLYVvbRY
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,0,R_d4khRMVhyzrZjjj
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_2qCrKba6BGrbUcM
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,1,R_ba6N7rBFXZs9gt3
Ontario,Neither English nor French,53.37984496124031,43.42635658914729,48.44961240310077,18.271317829457363,50.55813953488372,23.813953488372093,4,R_1IGydVdkXqcYeaP
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_Uu9mN5tKovQiq0F
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_3g0XqGJPigO7Xeo
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_2tfyIK3NsTDiNSp
Ontario,English_and_French,55.97569444444444,38.579861111111114,52,18.51388888888889,50.451388888888886,21.944444444444443,1,R_eOMr39aIggy4Ozv
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_3PIk2knl2WwMV5n
Ontario,English_and_French,55.97569444444444,38.579861111111114,52,18.51388888888889,50.451388888888886,21.944444444444443,2,R_2zY274sufdgxPAv
Ontario,English_and_French,55.97569444444444,38.579861111111114,52,18.51388888888889,50.451388888888886,21.944444444444443,4,R_1lv5pb3hi3latj5
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,4,R_2zvVf7sFfwcJ152
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_3Nyeq3ka93V5EoZ
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,1,R_3EnWPVxVKbgjse8
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,1,R_SITC4TjvZhpDvwJ
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_3nDv3Z0so51nclf
Newfoundland and Labrador,English,59.19101123595506,41.741573033707866,51.337078651685395,14.617977528089888,42.73033707865169,21.617977528089888,0,R_bHqvHXLDshZoW4h
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,5,R_OuIIJu0Re6EQbcJ
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_OxIWpY394fDMRcl
New Brunswick,English,47.34782608695652,45.927536231884055,49.98550724637681,17.840579710144926,50.391304347826086,28.420289855072465,0,R_0umnehWNQmBx6lH
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,2,R_22Q6CMdlCYpALTV
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_RxkDw7nVcg1VH3P
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,1,R_3sibOdpdSctbFzo
Saskatchewan,English,32.89071038251366,60.53551912568306,46.48087431693989,12.775956284153006,39.95628415300546,26.939890710382514,2,R_2QWjBVLEMq3FWfl
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,2,R_3dS4jYPpSCb56i3
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_1r6WKTPJ3ggSPj7
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,1,R_3ph8gjGkDPXBRT8
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,0,R_33kldUUgKcuHOCL
Saskatchewan,English,32.89071038251366,60.53551912568306,46.48087431693989,12.775956284153006,39.95628415300546,26.939890710382514,2,R_b2vfm8rnpHvWPS1
British Columbia,English,46.58048780487805,43.99349593495935,47.03252032520325,14.266666666666667,48.78373983739837,22.816260162601626,0,R_2Br0dlSgJlcD9gI
Alberta,English,32.018612521150594,63.32825719120135,36.2741116751269,11.196277495769882,32.7072758037225,27.68020304568528,2,R_31RY6nxhVjLPWsx
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_1Ia8LUZWYmZkdOI
Ontario,English_and_French,55.97569444444444,38.579861111111114,52,18.51388888888889,50.451388888888886,21.944444444444443,2,R_2wtnwlxctoOL1Ji
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,1,R_r2xmHYDYIjgyudP
Ontario,English,51.28266033254157,43.66627078384798,48.54334916864608,15.954869358669834,48.6561757719715,23.68764845605701,0,R_10VGNMWqzEz0dF4
New Brunswick,English,47.34782608695652,45.927536231884055,49.98550724637681,17.840579710144926,50.391304347826086,28.420289855072465,1,R_1IXn3sMxHaDdn4t
